row_id,year,month,mdate,sensor_id,sensor_name,pedestrain_counts,rank
20598,2014,September,19,13,Flagstaff Station,23973,9.0
20599,2014,September,19,15,State Library,23828,10.0
20600,2014,September,20,4,Town Hall (West),37046,1.0
20601,2014,September,20,3,Melbourne Central,35860,2.0
20602,2014,September,20,22,Flinders St-Elizabeth St (East),32134,3.0
20603,2014,September,20,2,Bourke Street Mall (South),26909,4.0
20604,2014,September,20,1,Bourke Street Mall (North),26345,5.0
20605,2014,September,20,5,Princes Bridge,25481,6.0
20606,2014,September,20,6,Flinders Street Station Underpass,19706,7.0
20607,2014,September,20,15,State Library,18703,8.0
20608,2014,September,20,28,The Arts Centre,18422,9.0
20609,2014,September,20,26,QV Market-Elizabeth St (West),16455,10.0
20610,2014,September,21,4,Town Hall (West),32309,1.0
20611,2014,September,21,3,Melbourne Central,31387,2.0
20612,2014,September,21,22,Flinders St-Elizabeth St (East),26658,3.0
20613,2014,September,21,2,Bourke Street Mall (South),21252,4.0
20614,2014,September,21,1,Bourke Street Mall (North),21089,5.0
20615,2014,September,21,5,Princes Bridge,19936,6.0
20616,2014,September,21,15,State Library,18477,7.0
20617,2014,September,21,28,The Arts Centre,17118,8.0
20618,2014,September,21,6,Flinders Street Station Underpass,15789,9.0
20619,2014,September,21,30,Lonsdale St (South),15060,10.0
20620,2014,September,22,22,Flinders St-Elizabeth St (East),38471,1.0
20621,2014,September,22,4,Town Hall (West),36618,2.0
20622,2014,September,22,3,Melbourne Central,33168,3.0
20623,2014,September,22,24,Spencer St-Collins St (North),28137,4.0
20624,2014,September,22,2,Bourke Street Mall (South),26208,5.0
20625,2014,September,22,5,Princes Bridge,25217,6.0
20626,2014,September,22,1,Bourke Street Mall (North),25041,7.0
20627,2014,September,22,13,Flagstaff Station,25020,8.0
20628,2014,September,22,6,Flinders Street Station Underpass,23203,9.0
20629,2014,September,22,15,State Library,21239,10.0
20630,2014,September,23,22,Flinders St-Elizabeth St (East),39781,1.0
20631,2014,September,23,4,Town Hall (West),38915,2.0
20632,2014,September,23,3,Melbourne Central,34803,3.0
20633,2014,September,23,24,Spencer St-Collins St (North),29068,4.0
20634,2014,September,23,5,Princes Bridge,28037,5.0
20635,2014,September,23,1,Bourke Street Mall (North),26875,6.0
20636,2014,September,23,2,Bourke Street Mall (South),26681,7.0
20637,2014,September,23,13,Flagstaff Station,26191,8.0
20638,2014,September,23,28,The Arts Centre,24502,9.0
20639,2014,September,23,6,Flinders Street Station Underpass,24492,10.0
20640,2014,September,24,4,Town Hall (West),36339,1.0
20641,2014,September,24,22,Flinders St-Elizabeth St (East),36231,2.0
20642,2014,September,24,3,Melbourne Central,29945,3.0
20643,2014,September,24,24,Spencer St-Collins St (North),28925,4.0
20644,2014,September,24,2,Bourke Street Mall (South),26097,5.0
20645,2014,September,24,13,Flagstaff Station,25593,6.0
20646,2014,September,24,1,Bourke Street Mall (North),25141,7.0
20647,2014,September,24,5,Princes Bridge,23627,8.0
20648,2014,September,24,6,Flinders Street Station Underpass,21386,9.0
20649,2014,September,24,28,The Arts Centre,20180,10.0
20650,2014,September,25,4,Town Hall (West),39670,1.0
20651,2014,September,25,22,Flinders St-Elizabeth St (East),38695,2.0
20652,2014,September,25,3,Melbourne Central,32480,3.0
20653,2014,September,25,24,Spencer St-Collins St (North),28623,4.0
20654,2014,September,25,1,Bourke Street Mall (North),28333,5.0
20655,2014,September,25,2,Bourke Street Mall (South),27908,6.0
20656,2014,September,25,13,Flagstaff Station,24658,7.0
20657,2014,September,25,32,City Square,24251,8.0
20658,2014,September,25,5,Princes Bridge,24133,9.0
20659,2014,September,25,6,Flinders Street Station Underpass,22735,10.0
20660,2014,September,26,4,Town Hall (West),50909,1.0
20661,2014,September,26,22,Flinders St-Elizabeth St (East),45858,2.0
20662,2014,September,26,3,Melbourne Central,42243,3.0
20663,2014,September,26,32,City Square,38777,4.0
20664,2014,September,26,5,Princes Bridge,38496,5.0
20665,2014,September,26,2,Bourke Street Mall (South),36963,6.0
20666,2014,September,26,1,Bourke Street Mall (North),33716,7.0
20667,2014,September,26,6,Flinders Street Station Underpass,30137,8.0
20668,2014,September,26,24,Spencer St-Collins St (North),29678,9.0
20669,2014,September,26,28,The Arts Centre,29116,10.0
20670,2014,September,27,4,Town Hall (West),39654,1.0
20671,2014,September,27,3,Melbourne Central,34278,2.0
20672,2014,September,27,22,Flinders St-Elizabeth St (East),32120,3.0
20673,2014,September,27,32,City Square,28398,4.0
20674,2014,September,27,5,Princes Bridge,25778,5.0
20675,2014,September,27,2,Bourke Street Mall (South),24248,6.0
20676,2014,September,27,1,Bourke Street Mall (North),22834,7.0
20677,2014,September,27,15,State Library,18983,8.0
20678,2014,September,27,6,Flinders Street Station Underpass,18451,9.0
20679,2014,September,27,21,Bourke St-Russell St (West),15313,10.0
20680,2014,September,28,4,Town Hall (West),36144,1.0
20681,2014,September,28,3,Melbourne Central,30485,2.0
20682,2014,September,28,22,Flinders St-Elizabeth St (East),28388,3.0
20683,2014,September,28,2,Bourke Street Mall (South),22617,4.0
20684,2014,September,28,1,Bourke Street Mall (North),22047,5.0
20685,2014,September,28,32,City Square,21427,6.0
20686,2014,September,28,5,Princes Bridge,21238,7.0
20687,2014,September,28,15,State Library,17612,8.0
20688,2014,September,28,6,Flinders Street Station Underpass,17445,9.0
20689,2014,September,28,28,The Arts Centre,17389,10.0
20690,2014,September,29,22,Flinders St-Elizabeth St (East),39812,1.0
20691,2014,September,29,4,Town Hall (West),38997,2.0
20692,2014,September,29,3,Melbourne Central,34873,3.0
20693,2014,September,29,2,Bourke Street Mall (South),28377,4.0
20694,2014,September,29,24,Spencer St-Collins St (North),27865,5.0
20695,2014,September,29,1,Bourke Street Mall (North),27801,6.0
20696,2014,September,29,13,Flagstaff Station,25058,7.0
20697,2014,September,29,15,State Library,24438,8.0
20698,2014,September,29,32,City Square,24147,9.0
20699,2014,September,29,6,Flinders Street Station Underpass,23844,10.0
20700,2014,September,30,22,Flinders St-Elizabeth St (East),36576,1.0
20701,2014,September,30,4,Town Hall (West),32868,2.0
20702,2014,September,30,3,Melbourne Central,28892,3.0
20703,2014,September,30,24,Spencer St-Collins St (North),28597,4.0
20704,2014,September,30,13,Flagstaff Station,25144,5.0
20705,2014,September,30,2,Bourke Street Mall (South),24527,6.0
20706,2014,September,30,1,Bourke Street Mall (North),24191,7.0
20707,2014,September,30,6,Flinders Street Station Underpass,21649,8.0
20708,2014,September,30,15,State Library,19914,9.0
20709,2014,September,30,5,Princes Bridge,19369,10.0
20710,2015,April,1,38,Flinders St-Swanston St (West),63871,1.0
20711,2015,April,1,6,Flinders Street Station Underpass,43298,2.0
20712,2015,April,1,4,Town Hall (West),41774,3.0
20713,2015,April,1,22,Flinders St-Elizabeth St (East),39070,4.0
20714,2015,April,1,3,Melbourne Central,36214,5.0
20715,2015,April,1,32,City Square,34704,6.0
20716,2015,April,1,1,Bourke Street Mall (North),30563,7.0
20717,2015,April,1,24,Spencer St-Collins St (North),30281,8.0
20718,2015,April,1,5,Princes Bridge,29939,9.0
20719,2015,April,1,2,Bourke Street Mall (South),27174,10.0
20720,2015,April,2,38,Flinders St-Swanston St (West),69916,1.0
20721,2015,April,2,6,Flinders Street Station Underpass,44648,2.0
20722,2015,April,2,22,Flinders St-Elizabeth St (East),43136,3.0
20723,2015,April,2,4,Town Hall (West),43129,4.0
20724,2015,April,2,3,Melbourne Central,38360,5.0
20725,2015,April,2,32,City Square,35057,6.0
20726,2015,April,2,1,Bourke Street Mall (North),33945,7.0
20727,2015,April,2,2,Bourke Street Mall (South),32035,8.0
20728,2015,April,2,5,Princes Bridge,31315,9.0
20729,2015,April,2,24,Spencer St-Collins St (North),30313,10.0
20730,2015,April,3,38,Flinders St-Swanston St (West),56683,1.0
20731,2015,April,3,3,Melbourne Central,41666,2.0
20732,2015,April,3,32,City Square,34131,3.0
20733,2015,April,3,4,Town Hall (West),33538,4.0
20734,2015,April,3,6,Flinders Street Station Underpass,30493,5.0
20735,2015,April,3,5,Princes Bridge,28694,6.0
20736,2015,April,3,22,Flinders St-Elizabeth St (East),27640,7.0
20737,2015,April,3,25,Melbourne Convention Exhibition Centre,24078,8.0
20738,2015,April,3,21,Bourke St-Russell St (West),20120,9.0
20739,2015,April,3,28,The Arts Centre,16609,10.0
20740,2015,April,4,38,Flinders St-Swanston St (West),60674,1.0
20741,2015,April,4,4,Town Hall (West),43683,2.0
20742,2015,April,4,32,City Square,40241,3.0
20743,2015,April,4,3,Melbourne Central,39235,4.0
20744,2015,April,4,1,Bourke Street Mall (North),36615,5.0
20745,2015,April,4,22,Flinders St-Elizabeth St (East),34589,6.0
20746,2015,April,4,2,Bourke Street Mall (South),34443,7.0
20747,2015,April,4,5,Princes Bridge,33707,8.0
20748,2015,April,4,6,Flinders Street Station Underpass,31132,9.0
20749,2015,April,4,28,The Arts Centre,24038,10.0
20750,2015,April,5,38,Flinders St-Swanston St (West),49642,1.0
20751,2015,April,5,4,Town Hall (West),34393,2.0
20752,2015,April,5,3,Melbourne Central,32940,3.0
20753,2015,April,5,32,City Square,30953,4.0
20754,2015,April,5,5,Princes Bridge,28239,5.0
20755,2015,April,5,22,Flinders St-Elizabeth St (East),27550,6.0
20756,2015,April,5,1,Bourke Street Mall (North),26355,7.0
20757,2015,April,5,6,Flinders Street Station Underpass,25286,8.0
20758,2015,April,5,2,Bourke Street Mall (South),24093,9.0
20759,2015,April,5,28,The Arts Centre,23091,10.0
20760,2015,April,6,38,Flinders St-Swanston St (West),48713,1.0
20761,2015,April,6,4,Town Hall (West),32622,2.0
20762,2015,April,6,3,Melbourne Central,31190,3.0
20763,2015,April,6,22,Flinders St-Elizabeth St (East),27158,4.0
20764,2015,April,6,1,Bourke Street Mall (North),25185,5.0
20765,2015,April,6,6,Flinders Street Station Underpass,23982,6.0
20766,2015,April,6,2,Bourke Street Mall (South),23493,7.0
20767,2015,April,6,5,Princes Bridge,22754,8.0
20768,2015,April,6,32,City Square,22208,9.0
20769,2015,April,6,7,Birrarung Marr,20515,10.0
20770,2015,April,7,38,Flinders St-Swanston St (West),55535,1.0
20771,2015,April,7,4,Town Hall (West),36182,2.0
20772,2015,April,7,6,Flinders Street Station Underpass,35721,3.0
20773,2015,April,7,22,Flinders St-Elizabeth St (East),35202,4.0
20774,2015,April,7,3,Melbourne Central,28313,5.0
20775,2015,April,7,24,Spencer St-Collins St (North),27601,6.0
20776,2015,April,7,1,Bourke Street Mall (North),25794,7.0
20777,2015,April,7,2,Bourke Street Mall (South),24299,8.0
20778,2015,April,7,32,City Square,24272,9.0
20779,2015,April,7,13,Flagstaff Station,23886,10.0
20780,2015,April,8,38,Flinders St-Swanston St (West),65696,1.0
20781,2015,April,8,4,Town Hall (West),42517,2.0
20782,2015,April,8,6,Flinders Street Station Underpass,42104,3.0
20783,2015,April,8,22,Flinders St-Elizabeth St (East),40060,4.0
20784,2015,April,8,32,City Square,34526,5.0
20785,2015,April,8,3,Melbourne Central,33496,6.0
20786,2015,April,8,1,Bourke Street Mall (North),31209,7.0
20787,2015,April,8,5,Princes Bridge,29434,8.0
20788,2015,April,8,2,Bourke Street Mall (South),29354,9.0
20789,2015,April,8,24,Spencer St-Collins St (North),29069,10.0
20790,2015,April,9,38,Flinders St-Swanston St (West),68583,1.0
20791,2015,April,9,4,Town Hall (West),45349,2.0
20792,2015,April,9,6,Flinders Street Station Underpass,44660,3.0
20793,2015,April,9,22,Flinders St-Elizabeth St (East),40818,4.0
20794,2015,April,9,3,Melbourne Central,36912,5.0
20795,2015,April,9,32,City Square,35966,6.0
20796,2015,April,9,5,Princes Bridge,33681,7.0
20797,2015,April,9,1,Bourke Street Mall (North),33198,8.0
20798,2015,April,9,2,Bourke Street Mall (South),31006,9.0
20799,2015,April,9,28,The Arts Centre,30624,10.0
20800,2015,April,10,38,Flinders St-Swanston St (West),78378,1.0
20801,2015,April,10,4,Town Hall (West),51933,2.0
20802,2015,April,10,6,Flinders Street Station Underpass,50691,3.0
20803,2015,April,10,32,City Square,47457,4.0
20804,2015,April,10,22,Flinders St-Elizabeth St (East),44792,5.0
20805,2015,April,10,5,Princes Bridge,44006,6.0
20806,2015,April,10,3,Melbourne Central,42653,7.0
20807,2015,April,10,28,The Arts Centre,40058,8.0
20808,2015,April,10,1,Bourke Street Mall (North),37517,9.0
20809,2015,April,10,2,Bourke Street Mall (South),36091,10.0
20810,2015,April,11,38,Flinders St-Swanston St (West),63080,1.0
20811,2015,April,11,4,Town Hall (West),42584,2.0
20812,2015,April,11,32,City Square,38803,3.0
20813,2015,April,11,3,Melbourne Central,36997,4.0
20814,2015,April,11,5,Princes Bridge,35110,5.0
20815,2015,April,11,22,Flinders St-Elizabeth St (East),33736,6.0
20816,2015,April,11,6,Flinders Street Station Underpass,33099,7.0
20817,2015,April,11,1,Bourke Street Mall (North),31053,8.0
20818,2015,April,11,28,The Arts Centre,29817,9.0
20819,2015,April,11,2,Bourke Street Mall (South),29466,10.0
20820,2015,April,12,38,Flinders St-Swanston St (West),51125,1.0
20821,2015,April,12,4,Town Hall (West),32453,2.0
20822,2015,April,12,3,Melbourne Central,28052,3.0
20823,2015,April,12,22,Flinders St-Elizabeth St (East),27688,4.0
20824,2015,April,12,32,City Square,27508,5.0
20825,2015,April,12,5,Princes Bridge,26691,6.0
20826,2015,April,12,28,The Arts Centre,25028,7.0
20827,2015,April,12,6,Flinders Street Station Underpass,24775,8.0
20828,2015,April,12,1,Bourke Street Mall (North),23090,9.0
20829,2015,April,12,2,Bourke Street Mall (South),21533,10.0
20830,2015,April,13,38,Flinders St-Swanston St (West),54480,1.0
20831,2015,April,13,6,Flinders Street Station Underpass,39653,2.0
20832,2015,April,13,22,Flinders St-Elizabeth St (East),37282,3.0
20833,2015,April,13,4,Town Hall (West),35295,4.0
20834,2015,April,13,3,Melbourne Central,32710,5.0
20835,2015,April,13,24,Spencer St-Collins St (North),29586,6.0
20836,2015,April,13,13,Flagstaff Station,26833,7.0
20837,2015,April,13,32,City Square,26061,8.0
20838,2015,April,13,1,Bourke Street Mall (North),25843,9.0
20839,2015,April,13,5,Princes Bridge,25109,10.0
20840,2015,April,14,38,Flinders St-Swanston St (West),57637,1.0
20841,2015,April,14,6,Flinders Street Station Underpass,40144,2.0
20842,2015,April,14,4,Town Hall (West),36833,3.0
20843,2015,April,14,22,Flinders St-Elizabeth St (East),36588,4.0
20844,2015,April,14,3,Melbourne Central,31903,5.0
20845,2015,April,14,24,Spencer St-Collins St (North),30392,6.0
20846,2015,April,14,32,City Square,29242,7.0
20847,2015,April,14,13,Flagstaff Station,28224,8.0
20848,2015,April,14,1,Bourke Street Mall (North),26422,9.0
20849,2015,April,14,5,Princes Bridge,26088,10.0
20850,2015,April,15,38,Flinders St-Swanston St (West),61435,1.0
20851,2015,April,15,6,Flinders Street Station Underpass,42622,2.0
20852,2015,April,15,4,Town Hall (West),38918,3.0
20853,2015,April,15,22,Flinders St-Elizabeth St (East),37959,4.0
20854,2015,April,15,3,Melbourne Central,33491,5.0
20855,2015,April,15,5,Princes Bridge,31108,6.0
20856,2015,April,15,32,City Square,31051,7.0
20857,2015,April,15,24,Spencer St-Collins St (North),30786,8.0
20858,2015,April,15,28,The Arts Centre,28531,9.0
20859,2015,April,15,1,Bourke Street Mall (North),27716,10.0
20860,2015,April,16,38,Flinders St-Swanston St (West),62418,1.0
20861,2015,April,16,6,Flinders Street Station Underpass,41680,2.0
20862,2015,April,16,4,Town Hall (West),40933,3.0
20863,2015,April,16,22,Flinders St-Elizabeth St (East),38435,4.0
20864,2015,April,16,3,Melbourne Central,33285,5.0
20865,2015,April,16,32,City Square,33059,6.0
20866,2015,April,16,5,Princes Bridge,31992,7.0
20867,2015,April,16,24,Spencer St-Collins St (North),30815,8.0
20868,2015,April,16,1,Bourke Street Mall (North),29735,9.0
20869,2015,April,16,28,The Arts Centre,27957,10.0
20870,2015,April,17,38,Flinders St-Swanston St (West),72335,1.0
20871,2015,April,17,4,Town Hall (West),46645,2.0
20872,2015,April,17,6,Flinders Street Station Underpass,46148,3.0
20873,2015,April,17,22,Flinders St-Elizabeth St (East),39615,4.0
20874,2015,April,17,3,Melbourne Central,37338,5.0
20875,2015,April,17,32,City Square,34901,6.0
20876,2015,April,17,5,Princes Bridge,34439,7.0
20877,2015,April,17,1,Bourke Street Mall (North),34012,8.0
20878,2015,April,17,24,Spencer St-Collins St (North),31250,9.0
20879,2015,April,17,2,Bourke Street Mall (South),30327,10.0
20880,2015,April,18,38,Flinders St-Swanston St (West),65311,1.0
20881,2015,April,18,4,Town Hall (West),44222,2.0
20882,2015,April,18,32,City Square,34351,3.0
20883,2015,April,18,3,Melbourne Central,33912,4.0
20884,2015,April,18,5,Princes Bridge,32375,5.0
20885,2015,April,18,22,Flinders St-Elizabeth St (East),32275,6.0
20886,2015,April,18,6,Flinders Street Station Underpass,32233,7.0
20887,2015,April,18,1,Bourke Street Mall (North),29665,8.0
20888,2015,April,18,2,Bourke Street Mall (South),28662,9.0
20889,2015,April,18,28,The Arts Centre,25796,10.0
20890,2015,April,19,38,Flinders St-Swanston St (West),46628,1.0
20891,2015,April,19,4,Town Hall (West),31673,2.0
20892,2015,April,19,3,Melbourne Central,25791,3.0
20893,2015,April,19,22,Flinders St-Elizabeth St (East),24471,4.0
20894,2015,April,19,32,City Square,22449,5.0
20895,2015,April,19,1,Bourke Street Mall (North),22245,6.0
20896,2015,April,19,5,Princes Bridge,21051,7.0
20897,2015,April,19,28,The Arts Centre,20983,8.0
20898,2015,April,19,6,Flinders Street Station Underpass,19889,9.0
20899,2015,April,19,2,Bourke Street Mall (South),19781,10.0
20900,2015,April,20,38,Flinders St-Swanston St (West),54571,1.0
20901,2015,April,20,6,Flinders Street Station Underpass,38073,2.0
20902,2015,April,20,4,Town Hall (West),35668,3.0
20903,2015,April,20,22,Flinders St-Elizabeth St (East),35637,4.0
20904,2015,April,20,24,Spencer St-Collins St (North),29563,5.0
